2670,Prod Masivo 2670,91.26,17,5
2671,Prod Masivo 2671,64.99,48,8
2672,Prod Masivo 2672,446.94,155,7
2673,Prod Masivo 2673,28.56,124,3
2674,Prod Masivo 2674,403.6,20,5
2675,Prod Masivo 2675,459.76,187,5
2676,Prod Masivo 2676,94.33,186,8
2677,Prod Masivo 2677,170.44,164,1
2678,Prod Masivo 2678,425.94,151,4
2679,Prod Masivo 2679,414.88,17,5
2680,Prod Masivo 2680,163.98,67,4
2681,Prod Masivo 2681,310.83,131,1
2682,Prod Masivo 2682,345.72,81,8
2683,Prod Masivo 2683,403.2,177,1
2684,Prod Masivo 2684,399.08,125,2
2685,Prod Masivo 2685,275.84,183,2
2686,Prod Masivo 2686,140.8,109,7
2687,Prod Masivo 2687,119.52,67,7
2688,Prod Masivo 2688,405.84,113,3
2689,Prod Masivo 2689,414.22,25,3
2690,Prod Masivo 2690,286.69,150,4
2691,Prod Masivo 2691,363.66,43,7
2692,Prod Masivo 2692,159.85,121,5
2693,Prod Masivo 2693,250.74,37,3
2694,Prod Masivo 2694,28.54,94,7
2695,Prod Masivo 2695,240.72,92,4
2696,Prod Masivo 2696,303.27,149,6
2697,Prod Masivo 2697,187.74,104,3
2698,Prod Masivo 2698,373.35,71,8
2699,Prod Masivo 2699,265.97,62,5
2700,Prod Masivo 2700,113.59,155,3
2701,Prod Masivo 2701,377.89,120,2
2702,Prod Masivo 2702,10.1,186,4
2703,Prod Masivo 2703,331.63,132,5
2704,Prod Masivo 2704,406.35,178,2
2705,Prod Masivo 2705,30.39,198,1
2706,Prod Masivo 2706,236.41,174,2
2707,Prod Masivo 2707,32.4,141,7
2708,Prod Masivo 2708,73.9,23,2
2709,Prod Masivo 2709,139.52,112,7
2710,Prod Masivo 2710,139.18,39,7
2711,Prod Masivo 2711,437.48,153,6
2712,Prod Masivo 2712,124.64,98,8
2713,Prod Masivo 2713,170.28,179,5
2714,Prod Masivo 2714,291.97,147,2
2715,Prod Masivo 2715,94.83,163,1
2716,Prod Masivo 2716,110.84,172,8
2717,Prod Masivo 2717,215.82,93,3
2718,Prod Masivo 2718,376.35,150,3
2719,Prod Masivo 2719,448.17,14,7
2720,Prod Masivo 2720,126.59,169,4
2721,Prod Masivo 2721,344.72,147,1
2722,Prod Masivo 2722,25.74,86,6
2723,Prod Masivo 2723,11.24,137,1
2724,Prod Masivo 2724,205.12,171,6
2725,Prod Masivo 2725,363.86,77,3
2726,Prod Masivo 2726,148.77,99,6
2727,Prod Masivo 2727,277.43,35,2
2728,Prod Masivo 2728,401.4,105,1
2729,Prod Masivo 2729,385.35,181,4
2730,Prod Masivo 2730,113.83,141,3
2731,Prod Masivo 2731,87.04,83,2
2732,Prod Masivo 2732,103.52,108,5
2733,Prod Masivo 2733,36.95,56,1
2734,Prod Masivo 2734,354.53,170,2
2735,Prod Masivo 2735,484.36,38,8
2736,Prod Masivo 2736,65.7,164,3
2737,Prod Masivo 2737,186.2,161,4
2738,Prod Masivo 2738,238.0,34,8
2739,Prod Masivo 2739,82.08,53,3
2740,Prod Masivo 2740,242.57,70,8
2741,Prod Masivo 2741,454.35,71,5
2742,Prod Masivo 2742,232.63,15,3
2743,Prod Masivo 2743,203.81,189,6
2744,Prod Masivo 2744,463.76,65,4
2745,Prod Masivo 2745,381.46,18,8
2746,Prod Masivo 2746,127.85,102,1
2747,Prod Masivo 2747,10.99,116,5
2748,Prod Masivo 2748,43.43,19,8
2749,Prod Masivo 2749,51.68,96,2
2750,Prod Masivo 2750,66.38,14,8
2751,Prod Masivo 2751,423.5,78,6
2752,Prod Masivo 2752,226.39,133,3
2753,Prod Masivo 2753,307.98,191,1
2754,Prod Masivo 2754,375.86,69,7
2755,Prod Masivo 2755,135.37,185,6
2756,Prod Masivo 2756,426.3,146,1
2757,Prod Masivo 2757,166.47,46,6
2758,Prod Masivo 2758,329.64,125,6
2759,Prod Masivo 2759,197.38,101,7
2760,Prod Masivo 2760,192.8,79,8
2761,Prod Masivo 2761,141.77,64,5
2762,Prod Masivo 2762,173.85,183,4
2763,Prod Masivo 2763,167.03,197,7
2764,Prod Masivo 2764,182.53,131,2
2765,Prod Masivo 2765,55.41,176,5
2766,Prod Masivo 2766,285.23,149,4
2767,Prod Masivo 2767,125.97,166,4
2768,Prod Masivo 2768,144.02,19,8
2769,Prod Masivo 2769,70.67,103,7
2770,Prod Masivo 2770,284.79,82,4
2771,Prod Masivo 2771,246.53,159,6
2772,Prod Masivo 2772,471.15,141,7
2773,Prod Masivo 2773,336.26,169,1
2774,Prod Masivo 2774,398.57,187,2
2775,Prod Masivo 2775,118.34,138,1
2776,Prod Masivo 2776,67.29,29,6
2777,Prod Masivo 2777,351.12,127,6
2778,Prod Masivo 2778,242.53,194,2
2779,Prod Masivo 2779,222.32,129,6
2780,Prod Masivo 2780,320.69,28,7
2781,Prod Masivo 2781,251.59,38,6
2782,Prod Masivo 2782,187.8,181,2
2783,Prod Masivo 2783,33.41,134,1
2784,Prod Masivo 2784,421.67,151,4
2785,Prod Masivo 2785,151.62,39,5
2786,Prod Masivo 2786,407.57,56,1
2787,Prod Masivo 2787,230.82,82,4
2788,Prod Masivo 2788,128.7,28,8
2789,Prod Masivo 2789,94.88,124,3
2790,Prod Masivo 2790,212.54,60,4
2791,Prod Masivo 2791,69.79,167,7
2792,Prod Masivo 2792,424.09,73,4
2793,Prod Masivo 2793,108.83,167,3
2794,Prod Masivo 2794,384.29,85,7
2795,Prod Masivo 2795,87.24,39,3
2796,Prod Masivo 2796,451.54,186,6
2797,Prod Masivo 2797,279.38,64,3
2798,Prod Masivo 2798,33.09,32,1
2799,Prod Masivo 2799,58.06,65,7
2800,Prod Masivo 2800,87.88,106,7
2801,Prod Masivo 2801,141.55,162,5
2802,Prod Masivo 2802,283.58,153,1
2803,Prod Masivo 2803,494.28,84,3
2804,Prod Masivo 2804,106.73,79,4
2805,Prod Masivo 2805,434.39,165,7
2806,Prod Masivo 2806,176.95,173,7
2807,Prod Masivo 2807,244.76,72,6
2808,Prod Masivo 2808,470.84,141,7
2809,Prod Masivo 2809,130.56,136,4
2810,Prod Masivo 2810,436.6,25,7
2811,Prod Masivo 2811,219.07,72,3
2812,Prod Masivo 2812,95.81,105,2
2813,Prod Masivo 2813,328.29,84,8
2814,Prod Masivo 2814,166.92,130,7
2815,Prod Masivo 2815,166.96,87,6
2816,Prod Masivo 2816,215.17,68,3
2817,Prod Masivo 2817,363.49,58,5
2818,Prod Masivo 2818,314.26,164,5
2819,Prod Masivo 2819,149.48,110,8
2820,Prod Masivo 2820,56.48,112,5
2821,Prod Masivo 2821,309.41,105,6
2822,Prod Masivo 2822,461.6,114,7
2823,Prod Masivo 2823,459.77,21,2
2824,Prod Masivo 2824,327.82,75,7
2825,Prod Masivo 2825,491.33,157,7
2826,Prod Masivo 2826,201.33,182,1
2827,Prod Masivo 2827,232.44,50,3
2828,Prod Masivo 2828,488.01,139,5
2829,Prod Masivo 2829,104.59,61,8
2830,Prod Masivo 2830,147.86,45,3
2831,Prod Masivo 2831,115.66,31,8
2832,Prod Masivo 2832,328.79,118,5
2833,Prod Masivo 2833,401.87,192,1
2834,Prod Masivo 2834,213.25,161,1
2835,Prod Masivo 2835,16.12,71,4
2836,Prod Masivo 2836,127.68,103,5
2837,Prod Masivo 2837,404.96,57,1
2838,Prod Masivo 2838,198.25,126,8
2839,Prod Masivo 2839,334.2,41,4
2840,Prod Masivo 2840,78.68,156,5
2841,Prod Masivo 2841,161.06,26,7
2842,Prod Masivo 2842,186.0,114,3
2843,Prod Masivo 2843,490.28,34,4
2844,Prod Masivo 2844,441.19,16,4
2845,Prod Masivo 2845,492.51,47,2
2846,Prod Masivo 2846,324.47,45,5
2847,Prod Masivo 2847,153.54,121,3
2848,Prod Masivo 2848,241.41,127,1
2849,Prod Masivo 2849,317.42,86,7
2850,Prod Masivo 2850,408.77,119,4
2851,Prod Masivo 2851,114.4,110,4
2852,Prod Masivo 2852,71.98,15,6
2853,Prod Masivo 2853,217.55,158,2
2854,Prod Masivo 2854,169.58,112,7
2855,Prod Masivo 2855,260.03,39,8
2856,Prod Masivo 2856,82.18,94,3
2857,Prod Masivo 2857,108.04,91,1
2858,Prod Masivo 2858,11.39,92,3
2859,Prod Masivo 2859,378.59,135,8
2860,Prod Masivo 2860,465.04,66,7
2861,Prod Masivo 2861,281.45,124,3
2862,Prod Masivo 2862,247.81,39,6
2863,Prod Masivo 2863,313.87,114,7
2864,Prod Masivo 2864,117.5,29,4
2865,Prod Masivo 2865,19.88,99,7
2866,Prod Masivo 2866,52.95,95,7
2867,Prod Masivo 2867,179.63,128,8
2868,Prod Masivo 2868,59.81,196,3
2869,Prod Masivo 2869,369.59,125,2
2870,Prod Masivo 2870,176.7,85,1
2871,Prod Masivo 2871,85.65,28,6
2872,Prod Masivo 2872,21.6,118,2
2873,Prod Masivo 2873,19.96,129,6
2874,Prod Masivo 2874,434.15,143,1
2875,Prod Masivo 2875,23.76,57,1
2876,Prod Masivo 2876,314.84,103,1
2877,Prod Masivo 2877,112.43,94,5
2878,Prod Masivo 2878,177.71,92,8
2879,Prod Masivo 2879,442.12,17,3
2880,Prod Masivo 2880,162.35,146,4
2881,Prod Masivo 2881,302.71,45,3
2882,Prod Masivo 2882,330.61,116,3
2883,Prod Masivo 2883,309.95,156,7
2884,Prod Masivo 2884,477.93,158,6
2885,Prod Masivo 2885,275.54,62,3
2886,Prod Masivo 2886,317.48,59,6
2887,Prod Masivo 2887,337.72,126,6
2888,Prod Masivo 2888,40.44,62,4
2889,Prod Masivo 2889,445.14,64,5
2890,Prod Masivo 2890,458.72,188,7
2891,Prod Masivo 2891,29.6,164,2
2892,Prod Masivo 2892,249.01,13,1
2893,Prod Masivo 2893,53.51,175,1
2894,Prod Masivo 2894,147.79,200,3
2895,Prod Masivo 2895,99.18,70,5
2896,Prod Masivo 2896,94.54,38,7
2897,Prod Masivo 2897,296.73,137,1
2898,Prod Masivo 2898,404.44,74,7
2899,Prod Masivo 2899,351.96,168,3
2900,Prod Masivo 2900,137.48,173,8
2901,Prod Masivo 2901,229.91,64,4
2902,Prod Masivo 2902,91.13,197,2
2903,Prod Masivo 2903,486.27,130,4
2904,Prod Masivo 2904,442.31,26,8
2905,Prod Masivo 2905,12.33,122,5
2906,Prod Masivo 2906,160.14,142,8
2907,Prod Masivo 2907,479.22,200,8
2908,Prod Masivo 2908,55.44,135,3
2909,Prod Masivo 2909,63.55,13,6
2910,Prod Masivo 2910,496.29,156,5
2911,Prod Masivo 2911,155.48,164,4
2912,Prod Masivo 2912,144.18,130,7
2913,Prod Masivo 2913,93.27,118,2
2914,Prod Masivo 2914,263.32,105,3
2915,Prod Masivo 2915,499.45,156,4
2916,Prod Masivo 2916,400.9,144,1
2917,Prod Masivo 2917,262.14,52,1
2918,Prod Masivo 2918,72.06,200,4
2919,Prod Masivo 2919,189.99,122,8
2920,Prod Masivo 2920,176.13,24,2
2921,Prod Masivo 2921,415.65,68,6
2922,Prod Masivo 2922,171.12,10,5
2923,Prod Masivo 2923,26.39,146,5
2924,Prod Masivo 2924,139.31,71,2
2925,Prod Masivo 2925,255.8,130,2
2926,Prod Masivo 2926,382.63,144,2
2927,Prod Masivo 2927,124.75,40,5
2928,Prod Masivo 2928,88.74,192,8
2929,Prod Masivo 2929,118.86,196,1
2930,Prod Masivo 2930,432.39,161,6
2931,Prod Masivo 2931,401.27,93,7
2932,Prod Masivo 2932,308.61,137,4
2933,Prod Masivo 2933,257.47,166,7
2934,Prod Masivo 2934,317.29,146,5
2935,Prod Masivo 2935,479.21,132,5
2936,Prod Masivo 2936,320.26,146,1
2937,Prod Masivo 2937,115.08,81,2
2938,Prod Masivo 2938,11.03,191,5
2939,Prod Masivo 2939,451.92,156,1
2940,Prod Masivo 2940,416.98,58,2
2941,Prod Masivo 2941,31.82,95,6
2942,Prod Masivo 2942,430.71,128,8
2943,Prod Masivo 2943,380.26,144,3
2944,Prod Masivo 2944,125.68,74,7
2945,Prod Masivo 2945,152.66,13,6
2946,Prod Masivo 2946,101.43,166,7
2947,Prod Masivo 2947,410.04,98,6
2948,Prod Masivo 2948,190.95,68,2
2949,Prod Masivo 2949,144.27,71,7
2950,Prod Masivo 2950,319.51,68,3
2951,Prod Masivo 2951,197.67,28,8
2952,Prod Masivo 2952,385.07,23,5
2953,Prod Masivo 2953,29.7,22,2
2954,Prod Masivo 2954,469.62,11,2
2955,Prod Masivo 2955,92.69,73,3
2956,Prod Masivo 2956,360.6,90,6
2957,Prod Masivo 2957,253.28,193,5
2958,Prod Masivo 2958,127.77,161,2
2959,Prod Masivo 2959,51.31,133,6
2960,Prod Masivo 2960,133.06,104,6
2961,Prod Masivo 2961,58.8,153,7
2962,Prod Masivo 2962,38.03,74,3
2963,Prod Masivo 2963,385.37,141,1
2964,Prod Masivo 2964,231.56,86,2
2965,Prod Masivo 2965,176.39,73,4
2966,Prod Masivo 2966,227.79,55,2
2967,Prod Masivo 2967,203.5,137,3
2968,Prod Masivo 2968,465.94,78,5
2969,Prod Masivo 2969,406.26,86,1
2970,Prod Masivo 2970,345.75,47,7
2971,Prod Masivo 2971,86.1,197,1
2972,Prod Masivo 2972,150.51,64,2
2973,Prod Masivo 2973,447.72,93,3
2974,Prod Masivo 2974,160.54,159,8
2975,Prod Masivo 2975,199.08,33,7
2976,Prod Masivo 2976,397.59,127,6
2977,Prod Masivo 2977,343.1,40,5
2978,Prod Masivo 2978,243.44,80,5
2979,Prod Masivo 2979,431.27,11,5
2980,Prod Masivo 2980,399.24,90,5
2981,Prod Masivo 2981,22.52,171,7
2982,Prod Masivo 2982,219.79,30,4
2983,Prod Masivo 2983,284.08,119,7
2984,Prod Masivo 2984,175.05,15,4
2985,Prod Masivo 2985,434.72,152,3
2986,Prod Masivo 2986,146.45,52,1
2987,Prod Masivo 2987,42.47,77,1
2988,Prod Masivo 2988,295.18,14,4
2989,Prod Masivo 2989,138.88,18,4
2990,Prod Masivo 2990,410.28,62,7
2991,Prod Masivo 2991,382.22,144,5
2992,Prod Masivo 2992,137.84,149,2
2993,Prod Masivo 2993,350.76,38,6
2994,Prod Masivo 2994,176.4,187,2
2995,Prod Masivo 2995,368.6,66,2
2996,Prod Masivo 2996,440.77,28,6
2997,Prod Masivo 2997,63.55,149,6
2998,Prod Masivo 2998,246.31,121,7
2999,Prod Masivo 2999,371.91,37,4
3000,Prod Masivo 3000,289.26,34,8
3001,Prod Masivo 3001,125.72,111,6
3002,Prod Masivo 3002,92.75,45,2
3003,Prod Masivo 3003,299.36,62,8
3004,Prod Masivo 3004,357.88,28,4
3005,Prod Masivo 3005,386.06,176,8
3006,Prod Masivo 3006,52.87,71,6
3007,Prod Masivo 3007,207.23,170,2
3008,Prod Masivo 3008,301.78,73,6
3009,Prod Masivo 3009,35.98,17,7
3010,Prod Masivo 3010,386.62,144,6
3011,Prod Masivo 3011,458.29,193,1
3012,Prod Masivo 3012,70.27,66,3
3013,Prod Masivo 3013,66.56,167,7
3014,Prod Masivo 3014,290.67,87,5
3015,Prod Masivo 3015,348.47,179,5
3016,Prod Masivo 3016,489.53,21,5
3017,Prod Masivo 3017,356.33,152,3
3018,Prod Masivo 3018,210.07,93,5
3019,Prod Masivo 3019,167.22,135,4
3020,Prod Masivo 3020,130.96,195,2
3021,Prod Masivo 3021,440.65,61,5
3022,Prod Masivo 3022,469.2,151,8
3023,Prod Masivo 3023,300.74,62,8
3024,Prod Masivo 3024,49.04,153,5
3025,Prod Masivo 3025,421.92,85,5
3026,Prod Masivo 3026,430.13,156,6
3027,Prod Masivo 3027,170.69,134,6
3028,Prod Masivo 3028,246.52,93,8
3029,Prod Masivo 3029,114.75,133,8
3030,Prod Masivo 3030,372.91,109,6
3031,Prod Masivo 3031,350.03,177,1
3032,Prod Masivo 3032,388.02,120,3
3033,Prod Masivo 3033,68.26,145,1
3034,Prod Masivo 3034,87.4,43,4
3035,Prod Masivo 3035,286.74,149,5
3036,Prod Masivo 3036,342.79,41,4
3037,Prod Masivo 3037,277.43,150,5
3038,Prod Masivo 3038,26.8,99,1
3039,Prod Masivo 3039,317.74,17,5
3040,Prod Masivo 3040,250.47,153,8
3041,Prod Masivo 3041,486.71,155,3
3042,Prod Masivo 3042,213.97,102,5
3043,Prod Masivo 3043,78.28,86,2
3044,Prod Masivo 3044,319.9,24,8
3045,Prod Masivo 3045,96.01,124,3
3046,Prod Masivo 3046,301.1,60,2
3047,Prod Masivo 3047,312.11,69,2
3048,Prod Masivo 3048,116.56,49,8
3049,Prod Masivo 3049,171.78,80,2
3050,Prod Masivo 3050,39.87,62,2
3051,Prod Masivo 3051,381.51,27,8
3052,Prod Masivo 3052,224.17,107,7
3053,Prod Masivo 3053,268.92,51,3
3054,Prod Masivo 3054,41.29,136,3
3055,Prod Masivo 3055,44.77,113,3
3056,Prod Masivo 3056,423.7,73,4
3057,Prod Masivo 3057,493.93,92,5
3058,Prod Masivo 3058,343.34,173,8
3059,Prod Masivo 3059,59.08,142,6
3060,Prod Masivo 3060,366.3,42,5
3061,Prod Masivo 3061,334.6,85,4
3062,Prod Masivo 3062,299.84,105,5
3063,Prod Masivo 3063,303.13,176,8
3064,Prod Masivo 3064,156.64,187,6
3065,Prod Masivo 3065,412.16,86,2
3066,Prod Masivo 3066,268.42,74,2
3067,Prod Masivo 3067,342.73,54,6
3068,Prod Masivo 3068,46.33,124,2
3069,Prod Masivo 3069,374.83,13,5
3070,Prod Masivo 3070,351.28,43,5
3071,Prod Masivo 3071,91.23,153,5
3072,Prod Masivo 3072,491.36,77,6
3073,Prod Masivo 3073,259.23,136,3
3074,Prod Masivo 3074,29.67,68,8
3075,Prod Masivo 3075,285.5,104,2
3076,Prod Masivo 3076,212.78,71,7
3077,Prod Masivo 3077,480.54,133,5
3078,Prod Masivo 3078,441.09,46,4
3079,Prod Masivo 3079,351.42,113,8
3080,Prod Masivo 3080,450.94,54,6
3081,Prod Masivo 3081,177.96,30,5
3082,Prod Masivo 3082,170.29,177,7
3083,Prod Masivo 3083,292.03,82,4
3084,Prod Masivo 3084,367.55,153,2
3085,Prod Masivo 3085,334.81,182,8
3086,Prod Masivo 3086,367.57,130,8
3087,Prod Masivo 3087,417.6,168,2
3088,Prod Masivo 3088,17.03,194,2
3089,Prod Masivo 3089,172.57,98,7
3090,Prod Masivo 3090,397.26,60,8
3091,Prod Masivo 3091,154.49,187,1
3092,Prod Masivo 3092,236.77,40,2
3093,Prod Masivo 3093,386.6,163,3
3094,Prod Masivo 3094,450.5,147,6
3095,Prod Masivo 3095,408.36,77,4
3096,Prod Masivo 3096,59.94,95,5
3097,Prod Masivo 3097,297.17,186,1
3098,Prod Masivo 3098,339.85,18,6
3099,Prod Masivo 3099,57.25,157,7
3100,Prod Masivo 3100,328.66,74,6
3101,Prod Masivo 3101,98.57,169,1
3102,Prod Masivo 3102,310.86,28,6
3103,Prod Masivo 3103,287.85,92,4
3104,Prod Masivo 3104,243.11,150,6
3105,Prod Masivo 3105,32.25,70,7
3106,Prod Masivo 3106,479.68,177,2
3107,Prod Masivo 3107,75.56,100,4
3108,Prod Masivo 3108,95.92,123,3
3109,Prod Masivo 3109,187.21,51,1
3110,Prod Masivo 3110,351.46,195,3
3111,Prod Masivo 3111,353.97,80,3
3112,Prod Masivo 3112,468.26,129,5
3113,Prod Masivo 3113,350.68,88,1
3114,Prod Masivo 3114,381.21,160,3
3115,Prod Masivo 3115,134.23,83,2
3116,Prod Masivo 3116,371.33,66,7
3117,Prod Masivo 3117,297.06,158,3
3118,Prod Masivo 3118,391.7,191,5
3119,Prod Masivo 3119,248.29,120,5
3120,Prod Masivo 3120,319.36,120,1
3121,Prod Masivo 3121,284.65,189,3
3122,Prod Masivo 3122,240.8,26,1
3123,Prod Masivo 3123,159.5,105,6
3124,Prod Masivo 3124,387.29,164,7
3125,Prod Masivo 3125,157.49,141,5
3126,Prod Masivo 3126,185.78,22,6
3127,Prod Masivo 3127,337.82,117,5
3128,Prod Masivo 3128,451.53,106,4
3129,Prod Masivo 3129,324.04,32,4
3130,Prod Masivo 3130,128.27,71,3
3131,Prod Masivo 3131,466.19,39,5
3132,Prod Masivo 3132,62.91,127,6
3133,Prod Masivo 3133,136.25,191,8
3134,Prod Masivo 3134,450.27,115,5
3135,Prod Masivo 3135,261.79,65,2
3136,Prod Masivo 3136,259.83,126,2
3137,Prod Masivo 3137,498.09,12,4
3138,Prod Masivo 3138,395.69,112,4
3139,Prod Masivo 3139,272.23,121,3
3140,Prod Masivo 3140,422.6,131,2
3141,Prod Masivo 3141,328.24,151,3
3142,Prod Masivo 3142,410.46,174,4
3143,Prod Masivo 3143,187.34,60,4
3144,Prod Masivo 3144,199.88,61,7
3145,Prod Masivo 3145,210.73,29,3
3146,Prod Masivo 3146,395.39,53,4
3147,Prod Masivo 3147,206.18,154,3
3148,Prod Masivo 3148,217.61,175,4
3149,Prod Masivo 3149,251.53,116,6
3150,Prod Masivo 3150,78.71,64,1
3151,Prod Masivo 3151,22.4,53,3
3152,Prod Masivo 3152,130.16,104,8
3153,Prod Masivo 3153,466.98,148,6
3154,Prod Masivo 3154,211.29,168,3
3155,Prod Masivo 3155,309.48,21,8
3156,Prod Masivo 3156,405.72,175,2
3157,Prod Masivo 3157,308.99,152,5
3158,Prod Masivo 3158,372.14,56,1
3159,Prod Masivo 3159,265.51,70,5
3160,Prod Masivo 3160,89.18,157,1
3161,Prod Masivo 3161,83.37,174,1
3162,Prod Masivo 3162,206.29,121,3
3163,Prod Masivo 3163,328.5,145,6
3164,Prod Masivo 3164,496.72,25,7
3165,Prod Masivo 3165,357.39,26,8
3166,Prod Masivo 3166,219.71,120,5
3167,Prod Masivo 3167,355.32,179,7
3168,Prod Masivo 3168,126.37,148,3
3169,Prod Masivo 3169,237.57,136,8
3170,Prod Masivo 3170,56.0,21,6
3171,Prod Masivo 3171,131.5,139,5
3172,Prod Masivo 3172,120.77,53,6
3173,Prod Masivo 3173,457.56,28,2
3174,Prod Masivo 3174,214.72,165,5
3175,Prod Masivo 3175,50.91,14,3
3176,Prod Masivo 3176,79.68,47,7
3177,Prod Masivo 3177,468.28,41,8
3178,Prod Masivo 3178,106.96,108,2
3179,Prod Masivo 3179,29.26,58,8
3180,Prod Masivo 3180,372.89,115,4
3181,Prod Masivo 3181,113.21,26,3
3182,Prod Masivo 3182,333.21,120,6
3183,Prod Masivo 3183,193.69,24,4
3184,Prod Masivo 3184,422.63,118,6
3185,Prod Masivo 3185,142.05,178,2
3186,Prod Masivo 3186,288.03,145,3
3187,Prod Masivo 3187,270.97,87,1
3188,Prod Masivo 3188,282.04,91,8
3189,Prod Masivo 3189,84.6,193,5
3190,Prod Masivo 3190,315.39,141,2
3191,Prod Masivo 3191,147.57,196,2
3192,Prod Masivo 3192,196.9,166,7
3193,Prod Masivo 3193,285.47,168,1
3194,Prod Masivo 3194,352.62,183,2
3195,Prod Masivo 3195,148.7,161,8
3196,Prod Masivo 3196,390.49,12,3
3197,Prod Masivo 3197,246.23,112,7
3198,Prod Masivo 3198,473.31,169,7
3199,Prod Masivo 3199,220.58,65,1
3200,Prod Masivo 3200,199.4,186,7
3201,Prod Masivo 3201,159.05,148,8
3202,Prod Masivo 3202,393.1,109,6
3203,Prod Masivo 3203,428.05,200,7
3204,Prod Masivo 3204,367.06,164,4
3205,Prod Masivo 3205,275.13,52,1
3206,Prod Masivo 3206,309.38,146,3
3207,Prod Masivo 3207,216.04,99,5
3208,Prod Masivo 3208,204.07,65,8
3209,Prod Masivo 3209,36.88,190,7
3210,Prod Masivo 3210,474.48,75,1
3211,Prod Masivo 3211,202.26,142,6
3212,Prod Masivo 3212,236.55,60,7
3213,Prod Masivo 3213,253.49,59,8
3214,Prod Masivo 3214,83.31,43,4
3215,Prod Masivo 3215,286.49,42,5
3216,Prod Masivo 3216,429.89,200,8
3217,Prod Masivo 3217,286.92,144,1
3218,Prod Masivo 3218,442.42,43,2
3219,Prod Masivo 3219,147.22,55,8
3220,Prod Masivo 3220,474.43,162,7
3221,Prod Masivo 3221,78.62,71,8
3222,Prod Masivo 3222,201.19,65,8
3223,Prod Masivo 3223,382.28,168,8
3224,Prod Masivo 3224,489.54,105,4
3225,Prod Masivo 3225,432.8,74,3
3226,Prod Masivo 3226,285.2,36,4
3227,Prod Masivo 3227,328.04,46,2
3228,Prod Masivo 3228,231.08,50,3
3229,Prod Masivo 3229,407.59,35,3
3230,Prod Masivo 3230,328.38,68,3
3231,Prod Masivo 3231,134.97,105,5
3232,Prod Masivo 3232,470.58,16,4
3233,Prod Masivo 3233,434.31,161,5
3234,Prod Masivo 3234,298.17,108,7
3235,Prod Masivo 3235,288.21,118,2
3236,Prod Masivo 3236,188.0,150,1
3237,Prod Masivo 3237,205.66,124,8
3238,Prod Masivo 3238,221.1,107,8
3239,Prod Masivo 3239,402.05,159,4
3240,Prod Masivo 3240,88.3,58,3
3241,Prod Masivo 3241,428.89,12,7
3242,Prod Masivo 3242,238.06,122,4
3243,Prod Masivo 3243,119.35,82,5
3244,Prod Masivo 3244,221.51,144,6
3245,Prod Masivo 3245,212.47,160,2
3246,Prod Masivo 3246,176.77,194,6
3247,Prod Masivo 3247,482.96,63,7
3248,Prod Masivo 3248,489.94,71,7
3249,Prod Masivo 3249,438.69,113,4
3250,Prod Masivo 3250,431.1,114,1
3251,Prod Masivo 3251,138.93,130,1
3252,Prod Masivo 3252,333.19,76,1
3253,Prod Masivo 3253,76.22,35,6
3254,Prod Masivo 3254,370.1,197,7
3255,Prod Masivo 3255,65.34,160,4
3256,Prod Masivo 3256,354.92,65,8
3257,Prod Masivo 3257,156.06,87,1
3258,Prod Masivo 3258,145.73,197,4
3259,Prod Masivo 3259,414.92,75,7
3260,Prod Masivo 3260,443.81,175,5
3261,Prod Masivo 3261,261.34,102,8
3262,Prod Masivo 3262,296.6,198,2
3263,Prod Masivo 3263,74.08,132,6
3264,Prod Masivo 3264,251.45,120,3
3265,Prod Masivo 3265,93.07,197,4
3266,Prod Masivo 3266,141.63,10,7
3267,Prod Masivo 3267,259.01,152,4
3268,Prod Masivo 3268,422.14,37,8
3269,Prod Masivo 3269,414.17,134,1
3270,Prod Masivo 3270,361.94,89,4
3271,Prod Masivo 3271,25.67,140,4
3272,Prod Masivo 3272,128.26,92,3
3273,Prod Masivo 3273,392.07,168,8
3274,Prod Masivo 3274,479.29,73,8
3275,Prod Masivo 3275,191.93,179,7
3276,Prod Masivo 3276,477.01,23,1
3277,Prod Masivo 3277,465.55,152,3
3278,Prod Masivo 3278,299.52,52,7
3279,Prod Masivo 3279,327.12,178,1
3280,Prod Masivo 3280,369.25,197,3
3281,Prod Masivo 3281,147.71,160,2
3282,Prod Masivo 3282,437.39,176,6
3283,Prod Masivo 3283,470.02,177,5
3284,Prod Masivo 3284,227.4,182,7
3285,Prod Masivo 3285,227.44,95,4
3286,Prod Masivo 3286,181.01,161,1
3287,Prod Masivo 3287,156.45,192,3
3288,Prod Masivo 3288,189.29,111,3
3289,Prod Masivo 3289,453.58,77,5
3290,Prod Masivo 3290,198.42,193,8
3291,Prod Masivo 3291,429.79,131,1
3292,Prod Masivo 3292,38.88,86,5
3293,Prod Masivo 3293,183.62,181,4
3294,Prod Masivo 3294,49.09,41,3
3295,Prod Masivo 3295,415.05,180,6
3296,Prod Masivo 3296,228.13,38,1
3297,Prod Masivo 3297,158.25,16,3
3298,Prod Masivo 3298,47.68,62,6
3299,Prod Masivo 3299,344.39,127,8
3300,Prod Masivo 3300,230.18,59,1
3301,Prod Masivo 3301,305.96,183,3
3302,Prod Masivo 3302,382.38,136,2
3303,Prod Masivo 3303,408.84,118,1
3304,Prod Masivo 3304,292.71,59,2
3305,Prod Masivo 3305,172.36,133,8
